255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	
4	65	79	0	0	0	0	0	6	59	137	5	1	0	0	0	4	2	130	11	3	0	0	0	0	0	85	25	7	0	0	0	6	72	54	6	1	0	10	12	2	39	114	30	9	1	15	5	0	0	144	7	2	0	14	0	3	4	144	14	4	2	16	7	7	9	15	0	0	0	73	66	5	6	23	2	4	2	144	31	2	1	27	0	2	2	144	1	10	10	28	0	3	4	78	56	2	4	60	0	0	0	16	8	10	5	45	3	11	7	29	5	8	29	37	7	22	110	144	9	13	34	29	3	4	56	144	50	
5	72	82	1	0	0	0	0	5	42	135	5	1	0	0	0	3	1	120	14	4	0	0	0	0	0	83	22	6	0	0	0	6	76	55	10	3	0	10	12	1	25	118	25	7	1	15	3	1	0	146	8	2	0	14	0	3	5	146	15	3	1	15	8	7	10	15	0	1	0	79	68	3	4	24	1	3	1	146	19	3	2	26	0	2	2	146	3	10	11	28	0	3	4	63	63	4	5	60	0	1	0	17	8	8	4	40	3	14	12	31	4	10	33	35	6	18	117	146	11	11	30	27	3	4	44	146	52	
5	74	84	1	0	0	0	0	5	29	133	5	1	0	0	0	2	1	110	17	5	0	0	0	0	0	81	19	5	0	0	0	6	75	57	13	4	1	10	12	0	15	121	20	6	1	14	1	1	0	148	9	3	1	14	0	2	7	148	16	3	1	13	9	7	11	14	0	1	1	85	67	2	2	24	1	3	1	148	11	4	3	25	0	2	3	148	7	10	11	27	0	2	4	51	69	5	5	58	1	2	0	18	8	6	5	36	4	16	20	34	3	12	37	34	6	15	117	148	15	10	27	25	3	4	36	148	54	
5	73	85	2	0	0	0	0	4	20	131	5	1	0	0	0	2	0	103	19	6	0	0	0	0	1	79	17	4	0	0	0	5	71	60	16	5	1	11	11	0	8	124	16	4	0	13	0	2	1	149	10	4	1	15	1	2	8	150	17	2	1	12	10	6	10	14	1	1	1	90	63	1	1	25	0	2	1	150	5	6	4	25	0	3	3	150	13	9	11	27	0	2	3	41	72	6	5	54	1	2	0	18	8	5	6	33	4	18	31	40	3	13	40	33	5	12	113	150	21	9	23	23	3	5	32	150	56	
5	70	87	2	0	0	0	0	4	12	128	5	1	0	0	0	1	0	98	23	7	0	0	0	0	2	77	15	3	0	0	0	5	64	63	19	6	1	11	10	0	3	126	13	3	0	13	0	2	1	151	11	4	1	15	2	2	10	154	19	1	0	10	10	6	9	13	1	2	1	96	56	1	0	25	0	2	1	154	2	7	6	26	0	3	4	139	21	9	11	26	0	2	3	34	74	7	5	50	1	3	1	18	7	4	8	32	5	20	43	52	3	14	41	33	5	9	107	154	27	8	20	20	3	6	30	154	56	
5	64	88	2	1	0	0	0	4	7	125	6	1	0	0	0	0	0	93	26	8	0	0	0	1	2	74	13	2	0	0	0	3	54	66	21	6	1	11	8	0	1	128	9	2	0	12	0	3	2	155	12	5	2	16	4	2	12	157	21	1	0	9	10	6	8	13	1	2	1	102	46	0	0	24	0	2	1	157	0	9	7	27	0	3	5	125	30	9	11	25	0	1	4	30	74	7	5	44	1	3	1	18	6	4	12	31	5	21	56	69	3	15	41	33	4	6	96	157	35	7	17	18	3	7	31	157	57	
5	56	88	2	1	0	0	0	3	4	120	6	1	0	0	0	0	0	90	29	9	0	0	0	2	3	70	11	1	0	0	0	2	43	69	23	7	1	11	6	0	0	129	6	1	0	12	0	3	2	159	13	6	2	16	5	2	14	159	23	0	0	8	9	5	7	14	1	2	1	105	36	0	0	24	0	2	1	157	0	10	9	28	0	4	5	109	42	8	10	25	0	1	4	29	72	8	5	38	1	4	2	19	5	4	15	31	5	22	70	93	4	15	41	32	4	4	83	159	42	6	14	16	4	7	34	159	57	
4	46	88	3	1	0	0	0	3	1	114	7	2	0	0	0	0	0	88	29	9	0	0	0	3	4	64	11	1	1	1	1	2	32	71	22	7	1	10	4	0	0	129	5	1	0	11	0	3	3	160	14	5	2	17	7	3	15	160	23	0	0	6	9	4	5	14	1	3	1	107	26	1	0	23	0	1	1	154	0	11	10	29	0	4	5	92	52	9	9	24	0	1	5	28	70	7	4	32	1	6	3	19	4	5	20	31	6	20	84	124	5	14	38	31	3	4	68	160	49	6	11	15	3	8	35	160	59	
3	34	88	3	1	0	0	0	3	1	104	10	3	0	0	0	0	0	88	25	7	0	0	0	4	6	55	12	1	2	2	2	1	22	75	18	5	1	10	2	0	0	126	6	2	0	11	0	3	5	159	15	4	2	16	8	3	18	159	22	0	0	5	8	3	3	15	1	2	1	107	17	2	1	22	0	2	2	148	1	11	11	30	0	3	5	76	61	11	9	23	0	1	5	28	68	6	3	28	2	8	5	19	3	7	25	30	6	17	93	158	8	13	35	30	3	4	54	159	53	6	8	13	3	8	34	159	62	
3	25	90	3	1	0	0	0	2	1	98	13	4	0	0	0	0	0	89	22	6	0	0	0	6	8	48	13	1	2	4	4	0	14	79	15	4	0	9	1	1	0	127	7	2	0	11	0	3	6	161	16	3	1	16	9	4	21	161	21	1	1	4	7	2	2	16	1	2	1	109	11	3	2	21	0	2	2	143	3	11	12	30	0	3	4	63	70	14	9	24	0	1	6	29	68	5	3	25	2	9	9	20	2	9	29	30	5	14	100	161	10	12	31	28	3	4	45	161	57	7	6	13	2	9	32	161	68	
3	17	90	3	1	0	0	0	2	0	93	15	5	0	0	0	0	1	89	20	5	0	0	0	7	9	43	12	2	3	6	6	0	8	83	12	3	0	9	0	1	0	128	8	3	1	12	0	3	8	161	18	3	1	14	11	5	24	161	19	1	1	4	6	1	1	17	0	2	1	110	6	4	3	22	0	2	3	137	7	11	12	30	0	2	4	52	77	16	9	24	0	1	7	32	68	4	3	24	2	11	15	24	2	10	33	29	5	11	101	161	14	11	28	26	3	5	38	161	59	10	4	13	2	9	30	161	74	
3	11	89	3	1	0	0	0	1	0	88	18	5	0	0	0	0	1	87	18	4	0	0	0	8	11	38	11	2	4	9	9	0	4	86	10	2	0	9	0	2	1	131	9	3	1	13	1	2	10	162	19	2	1	13	11	5	28	162	16	1	1	3	6	1	0	17	0	1	0	111	3	6	4	22	0	2	3	128	13	10	12	30	0	2	4	43	81	19	9	26	0	2	8	35	69	3	4	23	3	13	24	29	2	11	35	29	4	9	97	162	20	10	25	24	4	6	35	162	62	14	3	14	1	8	28	162	79	
2	7	88	4	1	0	0	0	1	0	84	21	6	0	0	0	1	2	85	16	3	0	0	0	9	13	35	9	2	5	13	13	0	2	88	8	2	0	8	0	2	1	134	10	4	1	14	2	2	12	163	22	1	0	11	11	5	33	163	13	1	2	2	5	0	0	17	0	1	0	111	1	7	5	23	0	3	4	118	21	10	12	29	0	2	4	36	83	22	10	28	1	1	8	39	70	3	6	22	3	14	33	39	2	12	36	29	4	7	91	163	26	9	22	22	4	7	35	163	63	20	2	14	1	8	24	163	84	
2	4	85	4	1	0	0	0	0	0	81	24	7	0	0	0	2	3	81	15	2	0	0	0	10	16	32	7	1	5	18	17	0	0	89	6	1	0	8	0	3	1	138	11	4	1	14	4	2	14	163	24	1	0	9	11	6	38	163	9	1	2	2	5	0	0	17	0	1	0	110	0	8	7	24	0	3	4	106	30	10	12	28	0	1	4	33	82	25	11	30	1	1	7	42	71	3	9	21	3	15	42	52	2	13	36	29	3	5	80	163	33	8	18	19	4	8	36	163	63	27	2	14	0	7	19	163	89	
2	2	82	4	1	0	0	0	0	0	79	26	8	0	0	0	2	4	76	13	1	1	0	1	11	19	29	5	1	4	23	20	0	0	90	4	0	0	8	0	3	2	142	11	5	2	14	5	3	16	162	27	0	0	8	10	6	44	162	6	0	1	1	4	0	0	16	0	1	0	109	0	9	8	25	0	3	5	91	40	9	11	28	0	1	5	32	80	28	13	33	2	1	7	44	73	3	12	21	4	15	52	71	3	13	35	28	3	3	68	162	40	7	14	18	4	9	39	162	64	35	2	13	0	6	14	162	91	
2	1	79	5	1	0	0	0	0	0	80	26	7	0	0	0	4	5	70	13	1	1	1	2	11	21	28	4	1	4	28	23	0	0	91	3	1	0	8	0	3	3	147	13	4	2	15	7	3	18	163	27	0	0	7	10	6	48	163	4	0	1	1	3	1	0	16	0	1	1	108	0	10	9	27	0	3	4	78	51	11	11	27	0	1	6	33	80	28	14	37	2	1	6	47	73	4	15	22	4	13	62	95	4	12	34	28	2	3	57	163	46	7	11	17	4	10	41	163	69	45	2	11	0	6	10	139	90	
2	1	74	7	2	0	0	0	0	0	82	22	6	0	0	0	6	8	62	14	1	2	3	3	10	22	27	2	1	3	32	27	0	0	92	4	1	0	8	0	3	5	152	14	4	1	15	8	4	22	163	25	1	1	6	9	5	48	163	3	0	1	0	2	2	1	15	0	1	1	106	1	10	10	27	0	3	4	66	60	14	11	27	0	2	7	33	80	27	16	41	3	1	5	49	73	5	19	22	4	11	70	125	6	12	31	27	3	4	47	163	51	7	9	16	3	10	39	163	75	54	2	9	0	6	9	107	86	
1	0	69	10	3	0	0	0	0	0	83	19	5	0	0	0	8	10	54	15	2	3	5	6	10	22	26	2	1	2	35	30	1	0	92	5	2	0	8	0	2	7	155	15	3	1	14	9	5	26	160	23	1	1	5	8	5	48	160	3	0	1	0	2	2	2	15	0	1	2	102	3	10	11	28	0	2	4	54	67	18	11	28	0	2	8	35	80	24	17	45	4	0	4	48	71	7	22	21	3	9	73	157	8	11	28	25	3	4	39	160	53	9	6	15	2	10	37	160	83	60	2	7	0	6	7	82	79	
1	0	66	12	4	0	0	0	0	1	83	17	4	0	0	0	9	12	49	14	2	4	8	9	10	23	25	1	1	2	38	32	1	0	94	6	2	0	9	0	2	8	159	17	2	1	13	10	6	31	160	21	1	1	4	8	4	48	160	3	1	1	0	1	3	2	16	0	1	2	98	6	10	11	28	0	2	3	45	73	21	11	29	0	2	9	39	81	22	19	49	4	0	3	48	69	8	25	21	3	7	73	160	12	10	25	24	3	5	35	160	55	14	4	16	2	10	35	160	91	62	2	5	0	7	6	63	74	
1	0	64	14	4	0	0	0	0	2	82	16	3	0	0	0	10	14	45	12	2	5	13	13	10	23	24	2	1	1	40	34	1	1	97	7	3	1	10	1	2	10	160	19	2	0	11	11	6	36	160	18	1	2	3	7	4	47	160	2	1	0	0	1	4	3	16	0	2	2	93	11	9	12	28	0	2	3	39	77	24	12	32	1	2	9	43	83	20	21	54	3	0	2	47	66	9	26	21	3	6	70	160	16	9	23	22	3	6	33	160	58	20	3	17	1	10	31	160	98	64	2	3	0	8	6	50	68	
0	0	63	16	5	0	0	0	1	2	80	15	2	0	0	0	12	17	42	11	2	6	18	18	10	21	23	2	1	1	42	36	2	1	102	7	3	1	10	2	2	12	160	22	1	0	10	11	7	43	160	14	1	2	3	6	3	47	160	3	1	0	1	1	5	4	18	0	2	3	86	18	9	12	27	0	1	4	34	79	28	13	35	1	2	9	48	86	17	23	58	3	0	1	46	62	9	27	22	3	5	65	160	21	8	20	20	4	7	34	160	60	27	2	17	1	9	27	160	104	63	2	1	0	9	6	41	63	
0	0	62	18	5	0	0	0	2	3	77	14	2	0	0	0	12	21	39	8	2	6	24	22	10	19	23	3	2	1	43	38	2	1	106	8	3	1	11	3	2	14	159	24	1	0	9	10	7	50	159	10	1	2	2	5	3	45	159	3	1	0	1	2	7	5	19	0	2	3	77	26	9	11	27	0	1	4	31	79	32	14	39	2	2	9	53	89	14	25	62	2	0	0	47	56	10	27	22	2	3	58	159	27	7	17	18	4	8	36	159	62	37	2	17	0	8	21	159	111	57	2	0	0	10	7	38	57	
